Timestamp,Household_ID,Room,Appliance,Usage_KWh
2025-11-06 23:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 00:00:00,H001,Living Room,AC,0.194
2025-11-07 00:00:00,H001,Kitchen,Refrigerator,0.198
2025-11-07 00:00:00,H001,Living Room,TV,0.149
2025-11-07 00:00:00,H001,Bedroom,Lights,0.057
2025-11-07 00:00:00,H001,Bedroom,Fan,0.178
2025-11-07 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 00:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 01:00:00,H001,Living Room,AC,0.414
2025-11-07 01:00:00,H001,Kitchen,Refrigerator,0.257
2025-11-07 01:00:00,H001,Living Room,TV,0.126
2025-11-07 01:00:00,H001,Bedroom,Lights,0.298
2025-11-07 01:00:00,H001,Bedroom,Fan,0.213
2025-11-07 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 01:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 02:00:00,H001,Living Room,AC,0.448
2025-11-07 02:00:00,H001,Kitchen,Refrigerator,0.329
2025-11-07 02:00:00,H001,Living Room,TV,0.024
2025-11-07 02:00:00,H001,Bedroom,Lights,0.201
2025-11-07 02:00:00,H001,Bedroom,Fan,0.159
2025-11-07 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 02:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 03:00:00,H001,Living Room,AC,0.134
2025-11-07 03:00:00,H001,Kitchen,Refrigerator,0.333
2025-11-07 03:00:00,H001,Living Room,TV,0.042
2025-11-07 03:00:00,H001,Bedroom,Lights,0.214
2025-11-07 03:00:00,H001,Bedroom,Fan,0.184
2025-11-07 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 03:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 04:00:00,H001,Living Room,AC,0.139
2025-11-07 04:00:00,H001,Kitchen,Refrigerator,0.227
2025-11-07 04:00:00,H001,Living Room,TV,0.102
2025-11-07 04:00:00,H001,Bedroom,Lights,0.26
2025-11-07 04:00:00,H001,Bedroom,Fan,0.136
2025-11-07 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 04:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 05:00:00,H001,Living Room,AC,0.182
2025-11-07 05:00:00,H001,Kitchen,Refrigerator,0.16
2025-11-07 05:00:00,H001,Living Room,TV,0.022
2025-11-07 05:00:00,H001,Bedroom,Lights,0.109
2025-11-07 05:00:00,H001,Bedroom,Fan,0.133
2025-11-07 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 05:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 06:00:00,H001,Living Room,AC,0.301
2025-11-07 06:00:00,H001,Kitchen,Refrigerator,0.338
2025-11-07 06:00:00,H001,Living Room,TV,0.13
2025-11-07 06:00:00,H001,Bedroom,Lights,0.088
2025-11-07 06:00:00,H001,Bedroom,Fan,0.189
2025-11-07 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 06:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 07:00:00,H001,Living Room,AC,0.137
2025-11-07 07:00:00,H001,Kitchen,Refrigerator,0.173
2025-11-07 07:00:00,H001,Living Room,TV,0.118
2025-11-07 07:00:00,H001,Bedroom,Lights,0.027
2025-11-07 07:00:00,H001,Bedroom,Fan,0.219
2025-11-07 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 07:00:00,H001,Kitchen,Microwave,0.564
2025-11-07 08:00:00,H001,Living Room,AC,0.434
2025-11-07 08:00:00,H001,Kitchen,Refrigerator,0.347
2025-11-07 08:00:00,H001,Living Room,TV,0.032
2025-11-07 08:00:00,H001,Bedroom,Lights,0.018
2025-11-07 08:00:00,H001,Bedroom,Fan,0.083
2025-11-07 08:00:00,H001,Utility Room,Washing Machine,0.316
2025-11-07 08:00:00,H001,Kitchen,Microwave,0.843
2025-11-07 09:00:00,H001,Living Room,AC,0.227
2025-11-07 09:00:00,H001,Kitchen,Refrigerator,0.163
2025-11-07 09:00:00,H001,Living Room,TV,0.038
2025-11-07 09:00:00,H001,Bedroom,Lights,0.044
2025-11-07 09:00:00,H001,Bedroom,Fan,0.221
2025-11-07 09:00:00,H001,Utility Room,Washing Machine,0.205
2025-11-07 09:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 10:00:00,H001,Living Room,AC,1.111
2025-11-07 10:00:00,H001,Kitchen,Refrigerator,0.18
2025-11-07 10:00:00,H001,Living Room,TV,0.108
2025-11-07 10:00:00,H001,Bedroom,Lights,0.031
2025-11-07 10:00:00,H001,Bedroom,Fan,0.228
2025-11-07 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 10:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 11:00:00,H001,Living Room,AC,2.044
2025-11-07 11:00:00,H001,Kitchen,Refrigerator,0.28
2025-11-07 11:00:00,H001,Living Room,TV,0.025
2025-11-07 11:00:00,H001,Bedroom,Lights,0.045
2025-11-07 11:00:00,H001,Bedroom,Fan,0.091
2025-11-07 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 11:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 12:00:00,H001,Living Room,AC,1.072
2025-11-07 12:00:00,H001,Kitchen,Refrigerator,0.291
2025-11-07 12:00:00,H001,Living Room,TV,0.046
2025-11-07 12:00:00,H001,Bedroom,Lights,0.034
2025-11-07 12:00:00,H001,Bedroom,Fan,0.131
2025-11-07 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 12:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 13:00:00,H001,Living Room,AC,1.065
2025-11-07 13:00:00,H001,Kitchen,Refrigerator,0.29
2025-11-07 13:00:00,H001,Living Room,TV,0.057
2025-11-07 13:00:00,H001,Bedroom,Lights,0.02
2025-11-07 13:00:00,H001,Bedroom,Fan,0.201
2025-11-07 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 13:00:00,H001,Kitchen,Microwave,0.586
2025-11-07 14:00:00,H001,Living Room,AC,1.503
2025-11-07 14:00:00,H001,Kitchen,Refrigerator,0.233
2025-11-07 14:00:00,H001,Living Room,TV,0.082
2025-11-07 14:00:00,H001,Bedroom,Lights,0.046
2025-11-07 14:00:00,H001,Bedroom,Fan,0.205
2025-11-07 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 14:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 15:00:00,H001,Living Room,AC,0.686
2025-11-07 15:00:00,H001,Kitchen,Refrigerator,0.238
2025-11-07 15:00:00,H001,Living Room,TV,0.143
2025-11-07 15:00:00,H001,Bedroom,Lights,0.029
2025-11-07 15:00:00,H001,Bedroom,Fan,0.133
2025-11-07 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 15:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 16:00:00,H001,Living Room,AC,0.943
2025-11-07 16:00:00,H001,Kitchen,Refrigerator,0.253
2025-11-07 16:00:00,H001,Living Room,TV,0.117
2025-11-07 16:00:00,H001,Bedroom,Lights,0.011
2025-11-07 16:00:00,H001,Bedroom,Fan,0.135
2025-11-07 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 16:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 17:00:00,H001,Living Room,AC,1.295
2025-11-07 17:00:00,H001,Kitchen,Refrigerator,0.151
2025-11-07 17:00:00,H001,Living Room,TV,0.065
2025-11-07 17:00:00,H001,Bedroom,Lights,0.01
2025-11-07 17:00:00,H001,Bedroom,Fan,0.092
2025-11-07 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 17:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 18:00:00,H001,Living Room,AC,1.586
2025-11-07 18:00:00,H001,Kitchen,Refrigerator,0.26
2025-11-07 18:00:00,H001,Living Room,TV,0.764
2025-11-07 18:00:00,H001,Bedroom,Lights,0.196
2025-11-07 18:00:00,H001,Bedroom,Fan,0.074
2025-11-07 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 18:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 19:00:00,H001,Living Room,AC,1.08
2025-11-07 19:00:00,H001,Kitchen,Refrigerator,0.215
2025-11-07 19:00:00,H001,Living Room,TV,0.206
2025-11-07 19:00:00,H001,Bedroom,Lights,0.163
2025-11-07 19:00:00,H001,Bedroom,Fan,0.106
2025-11-07 19:00:00,H001,Utility Room,Washing Machine,0.591
2025-11-07 19:00:00,H001,Kitchen,Microwave,0.87
2025-11-07 20:00:00,H001,Living Room,AC,0.505
2025-11-07 20:00:00,H001,Kitchen,Refrigerator,0.188
2025-11-07 20:00:00,H001,Living Room,TV,0.511
2025-11-07 20:00:00,H001,Bedroom,Lights,0.371
2025-11-07 20:00:00,H001,Bedroom,Fan,0.092
2025-11-07 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 20:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 21:00:00,H001,Living Room,AC,0.526
2025-11-07 21:00:00,H001,Kitchen,Refrigerator,0.228
2025-11-07 21:00:00,H001,Living Room,TV,0.437
2025-11-07 21:00:00,H001,Bedroom,Lights,0.136
2025-11-07 21:00:00,H001,Bedroom,Fan,0.075
2025-11-07 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 21:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 22:00:00,H001,Living Room,AC,1.753
2025-11-07 22:00:00,H001,Kitchen,Refrigerator,0.287
2025-11-07 22:00:00,H001,Living Room,TV,0.129
2025-11-07 22:00:00,H001,Bedroom,Lights,0.276
2025-11-07 22:00:00,H001,Bedroom,Fan,0.168
2025-11-07 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 22:00:00,H001,Kitchen,Microwave,0.0
2025-11-07 23:00:00,H001,Living Room,AC,1.858
2025-11-07 23:00:00,H001,Kitchen,Refrigerator,0.275
2025-11-07 23:00:00,H001,Living Room,TV,0.616
2025-11-07 23:00:00,H001,Bedroom,Lights,0.135
2025-11-07 23:00:00,H001,Bedroom,Fan,0.079
2025-11-07 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-07 23:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 00:00:00,H001,Living Room,AC,0.58
2025-11-08 00:00:00,H001,Kitchen,Refrigerator,0.184
2025-11-08 00:00:00,H001,Living Room,TV,0.067
2025-11-08 00:00:00,H001,Bedroom,Lights,0.361
2025-11-08 00:00:00,H001,Bedroom,Fan,0.19
2025-11-08 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 00:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 01:00:00,H001,Living Room,AC,0.338
2025-11-08 01:00:00,H001,Kitchen,Refrigerator,0.151
2025-11-08 01:00:00,H001,Living Room,TV,0.024
2025-11-08 01:00:00,H001,Bedroom,Lights,0.109
2025-11-08 01:00:00,H001,Bedroom,Fan,0.137
2025-11-08 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 01:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 02:00:00,H001,Living Room,AC,0.51
2025-11-08 02:00:00,H001,Kitchen,Refrigerator,0.333
2025-11-08 02:00:00,H001,Living Room,TV,0.056
2025-11-08 02:00:00,H001,Bedroom,Lights,0.315
2025-11-08 02:00:00,H001,Bedroom,Fan,0.139
2025-11-08 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 02:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 03:00:00,H001,Living Room,AC,0.456
2025-11-08 03:00:00,H001,Kitchen,Refrigerator,0.347
2025-11-08 03:00:00,H001,Living Room,TV,0.123
2025-11-08 03:00:00,H001,Bedroom,Lights,0.155
2025-11-08 03:00:00,H001,Bedroom,Fan,0.06
2025-11-08 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 03:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 04:00:00,H001,Living Room,AC,0.571
2025-11-08 04:00:00,H001,Kitchen,Refrigerator,0.236
2025-11-08 04:00:00,H001,Living Room,TV,0.109
2025-11-08 04:00:00,H001,Bedroom,Lights,0.051
2025-11-08 04:00:00,H001,Bedroom,Fan,0.237
2025-11-08 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 04:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 05:00:00,H001,Living Room,AC,0.108
2025-11-08 05:00:00,H001,Kitchen,Refrigerator,0.322
2025-11-08 05:00:00,H001,Living Room,TV,0.071
2025-11-08 05:00:00,H001,Bedroom,Lights,0.058
2025-11-08 05:00:00,H001,Bedroom,Fan,0.135
2025-11-08 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 05:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 06:00:00,H001,Living Room,AC,0.302
2025-11-08 06:00:00,H001,Kitchen,Refrigerator,0.169
2025-11-08 06:00:00,H001,Living Room,TV,0.115
2025-11-08 06:00:00,H001,Bedroom,Lights,0.108
2025-11-08 06:00:00,H001,Bedroom,Fan,0.23
2025-11-08 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 06:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 07:00:00,H001,Living Room,AC,0.318
2025-11-08 07:00:00,H001,Kitchen,Refrigerator,0.313
2025-11-08 07:00:00,H001,Living Room,TV,0.136
2025-11-08 07:00:00,H001,Bedroom,Lights,0.05
2025-11-08 07:00:00,H001,Bedroom,Fan,0.2
2025-11-08 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 07:00:00,H001,Kitchen,Microwave,0.231
2025-11-08 08:00:00,H001,Living Room,AC,0.297
2025-11-08 08:00:00,H001,Kitchen,Refrigerator,0.257
2025-11-08 08:00:00,H001,Living Room,TV,0.076
2025-11-08 08:00:00,H001,Bedroom,Lights,0.03
2025-11-08 08:00:00,H001,Bedroom,Fan,0.077
2025-11-08 08:00:00,H001,Utility Room,Washing Machine,1.01
2025-11-08 08:00:00,H001,Kitchen,Microwave,0.225
2025-11-08 09:00:00,H001,Living Room,AC,0.517
2025-11-08 09:00:00,H001,Kitchen,Refrigerator,0.256
2025-11-08 09:00:00,H001,Living Room,TV,0.088
2025-11-08 09:00:00,H001,Bedroom,Lights,0.011
2025-11-08 09:00:00,H001,Bedroom,Fan,0.115
2025-11-08 09:00:00,H001,Utility Room,Washing Machine,0.719
2025-11-08 09:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 10:00:00,H001,Living Room,AC,0.808
2025-11-08 10:00:00,H001,Kitchen,Refrigerator,0.248
2025-11-08 10:00:00,H001,Living Room,TV,0.05
2025-11-08 10:00:00,H001,Bedroom,Lights,0.022
2025-11-08 10:00:00,H001,Bedroom,Fan,0.114
2025-11-08 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 10:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 11:00:00,H001,Living Room,AC,1.066
2025-11-08 11:00:00,H001,Kitchen,Refrigerator,0.219
2025-11-08 11:00:00,H001,Living Room,TV,0.058
2025-11-08 11:00:00,H001,Bedroom,Lights,0.028
2025-11-08 11:00:00,H001,Bedroom,Fan,0.186
2025-11-08 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 11:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 12:00:00,H001,Living Room,AC,2.287
2025-11-08 12:00:00,H001,Kitchen,Refrigerator,0.233
2025-11-08 12:00:00,H001,Living Room,TV,0.139
2025-11-08 12:00:00,H001,Bedroom,Lights,0.038
2025-11-08 12:00:00,H001,Bedroom,Fan,0.126
2025-11-08 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 12:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 13:00:00,H001,Living Room,AC,1.33
2025-11-08 13:00:00,H001,Kitchen,Refrigerator,0.218
2025-11-08 13:00:00,H001,Living Room,TV,0.024
2025-11-08 13:00:00,H001,Bedroom,Lights,0.049
2025-11-08 13:00:00,H001,Bedroom,Fan,0.111
2025-11-08 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 13:00:00,H001,Kitchen,Microwave,0.733
2025-11-08 14:00:00,H001,Living Room,AC,1.572
2025-11-08 14:00:00,H001,Kitchen,Refrigerator,0.187
2025-11-08 14:00:00,H001,Living Room,TV,0.06
2025-11-08 14:00:00,H001,Bedroom,Lights,0.03
2025-11-08 14:00:00,H001,Bedroom,Fan,0.102
2025-11-08 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 14:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 15:00:00,H001,Living Room,AC,1.116
2025-11-08 15:00:00,H001,Kitchen,Refrigerator,0.223
2025-11-08 15:00:00,H001,Living Room,TV,0.024
2025-11-08 15:00:00,H001,Bedroom,Lights,0.017
2025-11-08 15:00:00,H001,Bedroom,Fan,0.128
2025-11-08 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 15:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 16:00:00,H001,Living Room,AC,0.407
2025-11-08 16:00:00,H001,Kitchen,Refrigerator,0.223
2025-11-08 16:00:00,H001,Living Room,TV,0.112
2025-11-08 16:00:00,H001,Bedroom,Lights,0.022
2025-11-08 16:00:00,H001,Bedroom,Fan,0.073
2025-11-08 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 16:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 17:00:00,H001,Living Room,AC,0.969
2025-11-08 17:00:00,H001,Kitchen,Refrigerator,0.309
2025-11-08 17:00:00,H001,Living Room,TV,0.084
2025-11-08 17:00:00,H001,Bedroom,Lights,0.016
2025-11-08 17:00:00,H001,Bedroom,Fan,0.165
2025-11-08 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 17:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 18:00:00,H001,Living Room,AC,0.917
2025-11-08 18:00:00,H001,Kitchen,Refrigerator,0.304
2025-11-08 18:00:00,H001,Living Room,TV,0.301
2025-11-08 18:00:00,H001,Bedroom,Lights,0.141
2025-11-08 18:00:00,H001,Bedroom,Fan,0.066
2025-11-08 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 18:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 19:00:00,H001,Living Room,AC,1.339
2025-11-08 19:00:00,H001,Kitchen,Refrigerator,0.239
2025-11-08 19:00:00,H001,Living Room,TV,0.145
2025-11-08 19:00:00,H001,Bedroom,Lights,0.255
2025-11-08 19:00:00,H001,Bedroom,Fan,0.156
2025-11-08 19:00:00,H001,Utility Room,Washing Machine,1.16
2025-11-08 19:00:00,H001,Kitchen,Microwave,0.812
2025-11-08 20:00:00,H001,Living Room,AC,0.796
2025-11-08 20:00:00,H001,Kitchen,Refrigerator,0.186
2025-11-08 20:00:00,H001,Living Room,TV,0.781
2025-11-08 20:00:00,H001,Bedroom,Lights,0.382
2025-11-08 20:00:00,H001,Bedroom,Fan,0.125
2025-11-08 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 20:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 21:00:00,H001,Living Room,AC,2.376
2025-11-08 21:00:00,H001,Kitchen,Refrigerator,0.303
2025-11-08 21:00:00,H001,Living Room,TV,0.658
2025-11-08 21:00:00,H001,Bedroom,Lights,0.202
2025-11-08 21:00:00,H001,Bedroom,Fan,0.144
2025-11-08 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 21:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 22:00:00,H001,Living Room,AC,1.15
2025-11-08 22:00:00,H001,Kitchen,Refrigerator,0.18
2025-11-08 22:00:00,H001,Living Room,TV,0.379
2025-11-08 22:00:00,H001,Bedroom,Lights,0.25
2025-11-08 22:00:00,H001,Bedroom,Fan,0.137
2025-11-08 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 22:00:00,H001,Kitchen,Microwave,0.0
2025-11-08 23:00:00,H001,Living Room,AC,1.495
2025-11-08 23:00:00,H001,Kitchen,Refrigerator,0.322
2025-11-08 23:00:00,H001,Living Room,TV,0.265
2025-11-08 23:00:00,H001,Bedroom,Lights,0.283
2025-11-08 23:00:00,H001,Bedroom,Fan,0.081
2025-11-08 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-08 23:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 00:00:00,H001,Living Room,AC,0.531
2025-11-09 00:00:00,H001,Kitchen,Refrigerator,0.302
2025-11-09 00:00:00,H001,Living Room,TV,0.107
2025-11-09 00:00:00,H001,Bedroom,Lights,0.098
2025-11-09 00:00:00,H001,Bedroom,Fan,0.202
2025-11-09 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 00:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 01:00:00,H001,Living Room,AC,0.448
2025-11-09 01:00:00,H001,Kitchen,Refrigerator,0.179
2025-11-09 01:00:00,H001,Living Room,TV,0.123
2025-11-09 01:00:00,H001,Bedroom,Lights,0.307
2025-11-09 01:00:00,H001,Bedroom,Fan,0.183
2025-11-09 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 01:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 02:00:00,H001,Living Room,AC,0.323
2025-11-09 02:00:00,H001,Kitchen,Refrigerator,0.293
2025-11-09 02:00:00,H001,Living Room,TV,0.148
2025-11-09 02:00:00,H001,Bedroom,Lights,0.321
2025-11-09 02:00:00,H001,Bedroom,Fan,0.202
2025-11-09 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 02:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 03:00:00,H001,Living Room,AC,0.58
2025-11-09 03:00:00,H001,Kitchen,Refrigerator,0.238
2025-11-09 03:00:00,H001,Living Room,TV,0.075
2025-11-09 03:00:00,H001,Bedroom,Lights,0.302
2025-11-09 03:00:00,H001,Bedroom,Fan,0.121
2025-11-09 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 03:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 04:00:00,H001,Living Room,AC,0.292
2025-11-09 04:00:00,H001,Kitchen,Refrigerator,0.257
2025-11-09 04:00:00,H001,Living Room,TV,0.056
2025-11-09 04:00:00,H001,Bedroom,Lights,0.271
2025-11-09 04:00:00,H001,Bedroom,Fan,0.157
2025-11-09 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 04:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 05:00:00,H001,Living Room,AC,0.204
2025-11-09 05:00:00,H001,Kitchen,Refrigerator,0.211
2025-11-09 05:00:00,H001,Living Room,TV,0.148
2025-11-09 05:00:00,H001,Bedroom,Lights,0.376
2025-11-09 05:00:00,H001,Bedroom,Fan,0.205
2025-11-09 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 05:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 06:00:00,H001,Living Room,AC,0.489
2025-11-09 06:00:00,H001,Kitchen,Refrigerator,0.345
2025-11-09 06:00:00,H001,Living Room,TV,0.071
2025-11-09 06:00:00,H001,Bedroom,Lights,0.263
2025-11-09 06:00:00,H001,Bedroom,Fan,0.224
2025-11-09 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 06:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 07:00:00,H001,Living Room,AC,0.259
2025-11-09 07:00:00,H001,Kitchen,Refrigerator,0.159
2025-11-09 07:00:00,H001,Living Room,TV,0.07
2025-11-09 07:00:00,H001,Bedroom,Lights,0.021
2025-11-09 07:00:00,H001,Bedroom,Fan,0.107
2025-11-09 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 07:00:00,H001,Kitchen,Microwave,0.879
2025-11-09 08:00:00,H001,Living Room,AC,0.182
2025-11-09 08:00:00,H001,Kitchen,Refrigerator,0.221
2025-11-09 08:00:00,H001,Living Room,TV,0.076
2025-11-09 08:00:00,H001,Bedroom,Lights,0.037
2025-11-09 08:00:00,H001,Bedroom,Fan,0.231
2025-11-09 08:00:00,H001,Utility Room,Washing Machine,0.822
2025-11-09 08:00:00,H001,Kitchen,Microwave,0.904
2025-11-09 09:00:00,H001,Living Room,AC,0.536
2025-11-09 09:00:00,H001,Kitchen,Refrigerator,0.329
2025-11-09 09:00:00,H001,Living Room,TV,0.062
2025-11-09 09:00:00,H001,Bedroom,Lights,0.012
2025-11-09 09:00:00,H001,Bedroom,Fan,0.146
2025-11-09 09:00:00,H001,Utility Room,Washing Machine,1.023
2025-11-09 09:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 10:00:00,H001,Living Room,AC,1.183
2025-11-09 10:00:00,H001,Kitchen,Refrigerator,0.223
2025-11-09 10:00:00,H001,Living Room,TV,0.15
2025-11-09 10:00:00,H001,Bedroom,Lights,0.015
2025-11-09 10:00:00,H001,Bedroom,Fan,0.238
2025-11-09 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 10:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 11:00:00,H001,Living Room,AC,2.068
2025-11-09 11:00:00,H001,Kitchen,Refrigerator,0.224
2025-11-09 11:00:00,H001,Living Room,TV,0.043
2025-11-09 11:00:00,H001,Bedroom,Lights,0.013
2025-11-09 11:00:00,H001,Bedroom,Fan,0.161
2025-11-09 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 11:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 12:00:00,H001,Living Room,AC,0.616
2025-11-09 12:00:00,H001,Kitchen,Refrigerator,0.159
2025-11-09 12:00:00,H001,Living Room,TV,0.101
2025-11-09 12:00:00,H001,Bedroom,Lights,0.049
2025-11-09 12:00:00,H001,Bedroom,Fan,0.154
2025-11-09 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 12:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 13:00:00,H001,Living Room,AC,1.416
2025-11-09 13:00:00,H001,Kitchen,Refrigerator,0.269
2025-11-09 13:00:00,H001,Living Room,TV,0.132
2025-11-09 13:00:00,H001,Bedroom,Lights,0.04
2025-11-09 13:00:00,H001,Bedroom,Fan,0.184
2025-11-09 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 13:00:00,H001,Kitchen,Microwave,0.598
2025-11-09 14:00:00,H001,Living Room,AC,1.796
2025-11-09 14:00:00,H001,Kitchen,Refrigerator,0.178
2025-11-09 14:00:00,H001,Living Room,TV,0.093
2025-11-09 14:00:00,H001,Bedroom,Lights,0.013
2025-11-09 14:00:00,H001,Bedroom,Fan,0.106
2025-11-09 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 14:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 15:00:00,H001,Living Room,AC,2.087
2025-11-09 15:00:00,H001,Kitchen,Refrigerator,0.328
2025-11-09 15:00:00,H001,Living Room,TV,0.148
2025-11-09 15:00:00,H001,Bedroom,Lights,0.043
2025-11-09 15:00:00,H001,Bedroom,Fan,0.081
2025-11-09 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 15:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 16:00:00,H001,Living Room,AC,1.912
2025-11-09 16:00:00,H001,Kitchen,Refrigerator,0.244
2025-11-09 16:00:00,H001,Living Room,TV,0.068
2025-11-09 16:00:00,H001,Bedroom,Lights,0.049
2025-11-09 16:00:00,H001,Bedroom,Fan,0.07
2025-11-09 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-11-09 16:00:00,H001,Kitchen,Microwave,0.0
2025-11-09 17:00:00,H001,Living Room,AC,2.159
2025-11-09 17:00:00,H001,Kitchen,Refrigerator,0.331
2025-11-09 17:00:00,H001,Living Room,TV,0.082
